pheno_name	test_p	residuals_norm_p	het_test_p
OTU-B_467	0.999985994095479	0.00112895350027733	0.475356492055208
OTU-B_3321	0.999985994095479	9.79244045493389e-07	0.233357346536976
OTU-B_3723	0.0135326253262219	1.15222955546323e-06	0.601578406066235
OTU-B_710	0.999985994095479	0.0514026344453791	0.54671760547031
OTU-B_2023	0.999985994095479	0.0945836725928354	0.770813567581101
OTU-B_2087	0.702429443959927	0.280604032126874	0.690974967495513
OTU-B_3308	0.12829764247427	0.023384676686979	0.663787093078834
OTU-B_3462	0.50642123322008	3.72598944390172e-05	0.586711741374926
OTU-B_57	0.0845033487277572	0.340966249074327	0.939452107848594
OTU-B_1383	0.147101303516423	0.396273771251899	0.940656098822459
OTU-B_130	0.999985994095479	1.33556548573808e-10	0.0157550537902176
OTU-B_153	1.78433794423983e-29	8.79419685618206e-12	0.271185629578053
OTU-B_301	0.820871104488913	5.24931825389037e-08	0.0761133614532909
OTU-B_1769	0.884083584917186	0.0392442055967025	0.831059961335135
OTU-B_2196	0.887024247608324	2.40930829655229e-05	0.489450892589367
OTU-B_2722	0.121053920274162	1.61549411282566e-07	0.521860289117879
OTU-B_1817	0.999985994095479	0.0124118285880537	0.588317251370426
OTU-B_31	0.0375667375025296	0.00132061065574652	0.59157723861748
OTU-B_299	0.0918480326255114	0.329804543064188	0.794935502265109
OTU-B_851	4.20002391531513e-06	2.18517387391162e-08	0.938910519162128
OTU-B_1139	0.770790405351401	7.13313636427282e-06	0.539568727110456
OTU-B_423	3.99888971098543e-16	4.92630589954092e-06	0.631640841808461
OTU-B_71	0.0320021868760433	0.244150308989993	0.331757966514698
OTU-B_266	6.97210945089689e-06	0.615080301093312	0.910151661312568
OTU-B_2337	0.172090116568109	0.0840836025864846	0.367854778625981
OTU-B_473	0.984580468277271	1.60992809103802e-06	0.409839719859924
OTU-B_194	0.999985994095479	0.000222665120181097	0.242641411217173
OTU-B_287	0.301892192455325	0.155457135768628	0.572914624964976
OTU-B_2951	0.999985994095479	0.000125612409781613	0.778672513413849
OTU-B_1597	0.907481902661346	0.494093701599244	0.80245063686123
OTU-B_315	0.264397032917296	4.59039646136095e-06	0.105104961685794
OTU-B_611	0.121528568756064	7.04050308089643e-05	0.0319804060911571
OTU-B_559	0.999985994095479	7.12645893012519e-05	0.333439897042881
OTU-B_2279	0.999985994095479	0.189886644534657	0.787881223285655
OTU-B_2027	0.660525683949489	0.160681564912373	0.79386002355674
OTU-B_1579	0.847803161059913	0.119052466382193	0.943269209659956
OTU-B_2286	0.999985994095479	0.036464546388069	0.5253979482183
OTU-B_1280	0.0722705001136649	0.266071281621762	0.828151983197915
OTU-B_614	0.987634810359599	6.7533054744127e-06	0.120585752466095
OTU-B_2641	0.999985994095479	0.0332683416909932	0.704859301858309
OTU-B_3583	0.138531558201826	4.15858518595477e-06	0.599710853971508
OTU-B_76	5.97980746095202e-07	8.19413470666358e-13	0.00972129209173853
OTU-B_1000	0.109561084960819	5.298513179732e-09	0.818255031013004
OTU-B_1622	0.701791653829524	0.593820074275539	0.911133873388749
OTU-B_637	6.43009733377226e-05	1.41770940575617e-08	0.842685235195482
OTU-B_678	9.31265345134444e-44	0.0581298706225343	0.390419841818906
OTU-B_582	6.69824164313359e-05	0.736835762989545	0.544637967734691
OTU-B_1774	0.751484010496354	0.301068845474704	0.974453669203182
OTU-B_3002	0.9628567523737	0.000229968741031366	0.605593775489392
OTU-B_535	0.999985994095479	0.0327953866284328	0.3770763942462
OTU-B_1784	0.999985994095479	0.401863565850154	0.596102307830433
OTU-B_3358	0.828732150495544	4.58688653598323e-08	0.445101874455639
OTU-B_1576	0.999985994095479	0.135121408981324	0.595540294729426
OTU-B_2578	0.31268993900932	0.00221224910865016	0.632938972626738
OTU-B_3432	0.387959290747641	1.1383107799926e-06	0.68166302223119
OTU-B_948	0.80861243264459	0.0494501093042084	0.125148876572765
OTU-B_1022	0.999985994095479	0.0901338204509976	0.458878542389598
OTU-B_1766	0.260996066882957	0.00429363295156987	0.925773187422053
OTU-B_2003	0.837558923559885	0.158131513918342	0.82257065015553
OTU-B_55	8.49058060658882e-26	0.0113864387254237	6.05760401072063e-05
OTU-B_142	8.90801670222253e-35	2.75876113342626e-05	0.279949734926294
OTU-B_1446	0.999985994095479	0.00320306052501886	0.960486504560337
OTU-B_2040	0.187388323539669	0.000195881020421774	0.533818136103963
OTU-B_264	0.017353839764613	1.31484046675863e-09	0.0211435309192862
OTU-B_1148	0.433852909897044	2.37069136289687e-07	0.91273788830462
OTU-B_515	0.0141817071076434	1.06886127941195e-05	0.364605212133181
OTU-B_2268	0.980892317616153	0.00234823922896453	0.805550639284744
OTU-B_776	9.5060301201079e-07	0.000245333387651562	0.985743765760239
OTU-B_3172	0.355132117823861	6.71324054645422e-08	0.562986558416217
OTU-B_3655	0.0273775762474506	5.23342863714144e-06	0.674349714246727
OTU-B_1111	0.935311212796792	0.00969490236829356	0.671178524650857
OTU-B_1957	0.0322389891670573	0.000323689606647322	0.771854179445228
OTU-B_1786	0.866899827592619	0.152762586165627	0.993061135847093
OTU-B_2205	0.999985994095479	0.00661189854583312	0.651553897303465
OTU-B_2220	0.999985994095479	0.0638766286889641	0.456839631379059
OTU-B_2301	0.999985994095479	0.0296216394402224	0.574811260033813
OTU-B_2223	0.999985994095479	0.0118078180847675	0.68560335862557
OTU-B_2267	0.939801979171568	0.0440391180022388	0.89352295192391
OTU-B_162	0.46715116621403	0.313763331557617	0.823440819082154
OTU-B_3185	0.335525068280516	4.37186961326306e-06	0.588901693403668
OTU-B_441	0.0671072091606092	0.704774915427149	0.524848049752724
OTU-B_2927	0.671657106810066	0.00025668159762011	0.325341026090204
OTU-B_2377	0.999985994095479	4.0569625288064e-07	0.113732320485897
OTU-B_2390	0.973582969350201	0.00274715594493264	0.197667083203365
OTU-B_1283	0.00370114925768846	0.857338857413829	0.911899582405536
OTU-B_1672	0.999985994095479	0.17868713211321	0.817266863136857
OTU-B_3285	0.210080781803442	8.01592166991973e-05	0.543273022598526
OTU-B_590	0.999985994095479	6.23653070838012e-05	0.179215990600808
OTU-B_2623	0.999985994095479	7.5832528628295e-05	0.696573201816403
OTU-B_1071	0.999985994095479	0.461414699115889	0.706934128262904
OTU-B_718	0.148099506633226	0.000661661047741942	0.220549543230789
OTU-B_3131	0.00233788222549085	5.09694544656399e-08	0.352289548292829
OTU-B_450	0.878380037204059	7.85457608475347e-09	0.0119888911253362
OTU-B_2904	0.379513585133978	0.109490266836403	0.895585548938849
OTU-B_23	0.0001005767102574	0.407668533946914	7.89937518826593e-163
OTU-B_62	0.96999968742421	0.122330931251765	0.629491042372506
OTU-B_849	0.292735801446445	0.618731238579837	0.773864994914699
OTU-B_3248	0.999985994095479	1.05254604444055e-06	0.717010600523438
OTU-B_967	0.999985994095479	0.735943556961581	0.393482033752051
OTU-B_546	0.378086286931843	0.000213100260019211	0.270894492254085
OTU-B_93	0.496051881632898	0.550015562059932	0.900999506613361
OTU-B_485	0.999985994095479	7.86629530102412e-07	0.0878409716673834
OTU-B_526	0.121608831309694	0.0042015735096795	0.449537538549337
OTU-B_72	0.999985994095479	0.00259520005931765	0.509753825088097
OTU-B_381	0.0722705001136649	0.585666835801306	0.502472150915908
OTU-B_744	0.641899047781402	4.33411375240817e-05	0.23669259643879
OTU-B_63	0.999985994095479	0.876998026804969	0.354923943219596
OTU-B_255	0.071062206665522	0.648806343222809	0.897262265512806
OTU-B_972	0.334727118261827	0.000296563751086261	0.616270860683859
OTU-B_292	0.970905332833184	0.353261888936506	0.87588785164831
OTU-B_672	0.344840955076106	0.0130052976856633	0.286246445000983
OTU-B_1256	0.999985994095479	0.00217353229042524	0.995124672998816
OTU-B_1348	0.999985994095479	0.00422265698480288	0.872567201992589
OTU-B_795	0.358373250936015	0.000566491663527195	0.466653842621515
OTU-B_1382	0.999985994095479	0.0987322990611933	0.885575351642341
OTU-B_334	0.300998312882913	0.15842720080926	0.529077802272925
OTU-B_3040	0.939071199914125	0.00617829268096718	0.651797713638314
OTU-B_888	0.999985994095479	0.00254010265118528	0.713199363701054
OTU-B_963	0.674647225186117	0.901014520067392	0.718700385394922
OTU-B_700	0.296704394843976	0.532276080740361	0.534127189996081
OTU-B_1091	0.281435734609443	0.00176963244045475	0.988815815042686
OTU-B_2182	0.409940411169543	2.54146668995867e-05	0.313806071123909
OTU-B_2167	0.738542104852917	0.0776391928499027	0.825820368531022
OTU-B_390	0.999985994095479	9.09738197993337e-07	0.129941918055047
OTU-B_187	0.164818800086254	0.706217591189655	0.738294516925127
OTU-B_414	0.943245075707421	0.000161697778776255	0.876273647420382
OTU-B_1257	0.32148335491011	0.461122893936424	0.597675190816458
OTU-B_1454	0.999985994095479	0.00314303840164044	0.466641847164143
OTU-B_222	0.999985994095479	0.249268697253181	0.607401188749375
OTU-B_437	0.66667225293616	0.888331755805122	0.844776694859289
OTU-B_532	0.00781883741580069	0.0303699590849504	0.522538934279872
OTU-B_1122	0.994611849576551	0.192870148033467	0.566073435229288
OTU-B_127	0.539086355014807	0.0236769116613702	0.572454297489468
OTU-B_922	0.954674994429754	0.000643906037243104	0.157568239224217
OTU-B_3375	0.0784272461466438	0.00322612091739849	0.474775801964027
OTU-B_205	0.000318438269407149	3.95860654749917e-10	0.0391844536317367
OTU-B_2070	0.999985994095479	1.16403609907816e-06	0.175771031343359
OTU-B_1701	0.000256570213919031	0.0100833858622865	0.823081792212246
OTU-B_3395	0.768107804776469	6.89070511415454e-09	0.570001498136823
OTU-B_1376	2.47676120338810e-11	0.000652574184439685	0.787985528282713
OTU-B_1994	0.846591221469264	1.784382362074e-10	0.652123864617614
OTU-B_1587	0.88827218023717	0.00109917892438853	0.862034209384891
OTU-B_1058	6.12139628030876e-17	0.00598542084908434	0.975830295820598
OTU-B_1634	0.0770327675282174	3.43730295861384e-05	0.742260359520482
OTU-B_1867	0.492134896519403	0.00202596075657415	0.749408388240679
OTU-B_2049	0.448497935620763	1.54117589128051e-06	0.430188465924496
OTU-B_585	6.76308529903665e-40	0.000108238913987088	0.936953147348882
OTU-B_929	3.19160678690441e-06	0.0572324576174995	0.922938076603098
OTU-B_696	6.12139628030876e-17	3.363899881914e-05	0.797676515851605
OTU-B_2787	0.999985994095479	0.00240819381894161	0.980053185693303
OTU-B_289	1.57522665300647e-15	0.000907906616309555	0.23571019158669
OTU-B_2115	0.95114352889247	2.86888592981909e-05	0.715153283708565
OTU-B_297	0.0652812249053799	0.881133957704379	0.729230421655734
OTU-B_1184	0.0232462083070762	0.0239573171427844	0.873321567798883
OTU-B_1708	0.999985994095479	0.00403863051056808	0.446224216177372
OTU-B_2096	0.00332476512233751	0.00795766813729191	0.84960165553865
OTU-B_3148	0.327903271776613	0.0452736924349753	0.961383015488354
OTU-B_2608	0.266742939994647	0.000166150689340518	0.635655868015578
OTU-B_1191	0.930819238459278	0.770099811484815	0.744999103480199
OTU-B_2461	0.121528568756064	0.0381777904191267	0.652292866793588
OTU-B_1272	0.765200903042317	0.140230052515666	0.833564507458582
OTU-B_1842	0.128783017268642	0.0387889747107717	0.978940012257819
OTU-B_1171	0.00776568219681096	5.6709522025135e-07	0.945308935250799
OTU-B_2454	0.999985994095479	0.000830441769910707	0.0950264143009843
OTU-B_3647	0.0323626546629954	7.78725332206603e-05	0.610543532917755
OTU-B_842	0.995805598921818	0.623443811146104	0.569672695639137
OTU-B_3100	0.419610275843539	1.11177039733367e-06	0.78147218332958
OTU-B_3164	0.792394039498374	0.000369724479239304	0.444246968106134
OTU-B_877	0.999985994095479	0.0844489848417809	0.243992228475368
OTU-B_1776	0.999985994095479	0.0681224106432377	0.434343230337195
OTU-B_1043	0.908525765617663	0.000181545567378483	0.06300498462005
OTU-B_1195	0.911421760887232	0.343334173783912	0.508662554104374
OTU-B_2308	0.999985994095479	0.000397801984504842	0.432395519917106
OTU-B_2728	0.500057748658655	0.0134024602315071	0.58391908402998
OTU-B_126	0.00102934455293668	0.00224874544234878	0.393500263033611
OTU-B_1536	0.465569947150572	0.330491236895684	0.845841724887808
OTU-B_2588	0.278124954694472	0.0559456693992229	0.359758084910936
OTU-B_914	0.145023569618496	0.427276462560977	0.650536355291231
OTU-B_300	1.11438956919979e-06	0.66248028799285	0.778971383518054
OTU-B_149	0.179421764822517	0.812352310196304	0.884170670135412
OTU-B_1245	0.069511851228157	0.777439742298346	0.970385491018721
OTU-B_1469	0.618422520930346	0.498170975232416	0.883034728014849
OTU-B_66	0.802424600003732	0.276167975838955	0.947379399804872
OTU-B_69	5.47063437743244e-05	0.336254786331777	0.41907097328893
OTU-B_156	0.000725167208166217	6.6730140511033e-06	0.164904727725035
OTU-B_925	0.153351543192218	0.689176884848543	0.784593908108897
OTU-B_681	0.927495319306339	0.0941647968790214	0.262975515673455
OTU-B_1028	0.972416651193876	0.0339926460548414	0.320366072890796
OTU-B_1070	0.989041080676766	0.111547091494173	0.428071537432022
OTU-B_2270	0.999985994095479	0.0380384328432563	0.677802419826311
OTU-B_1585	0.999985994095479	0.35377772913239	0.738439580007803
OTU-B_767	0.955649880096998	0.016831919830454	0.435849485396968
OTU-B_1643	0.999985994095479	0.714492736712918	0.960081152023479
OTU-B_2701	0.543749313179279	0.0385618293101982	0.710008240358997
OTU-B_2176	0.999985994095479	0.0123694772397899	0.461717484285928
OTU-B_378	0.861074273749702	0.791438289513541	0.702722870137639
OTU-B_662	2.91955691791113e-05	0.113425379635759	0.738774853547257
OTU-B_874	0.742071439889164	0.0760061828345945	0.635790546218811
OTU-B_2332	0.894594473580149	0.000704249763522369	0.469668528939002
OTU-B_341	3.85495473298565e-17	6.07487428357951e-07	0.271921404631046
OTU-B_2256	0.999985994095479	0.0403977575681633	0.786003598478312
OTU-B_738	0.999985994095479	0.000214605242838302	0.373389167007105
OTU-B_1787	0.650404513150095	0.279189369085777	0.665268785979098
OTU-B_2874	0.671657106810066	3.71080338832958e-05	0.46795894998043
OTU-B_2131	0.999985994095479	0.0435540462331423	0.549510655306209
OTU-B_1151	0.0841610543229701	0.00233092503476952	0.532138634717473
OTU-B_2511	0.999985994095479	0.17163428353277	0.61656988624797
OTU-B_2245	0.210128770351684	0.00637069971477789	0.380111236641801
OTU-B_2122	0.999985994095479	0.688208127622122	0.792218005744026
OTU-B_1476	0.992842611858714	0.896605759965426	0.681857369356962
OTU-B_1699	0.545499138239314	7.65193089002304e-05	0.238071405641837
OTU-B_608	0.748322750216823	0.149852765684388	0.415109075102551
OTU-B_828	5.56982815374596e-13	0.000238099487765902	0.417794912735006
OTU-B_2254	0.999985994095479	0.199703551760989	0.488441217854813
OTU-B_1996	0.866899827592619	0.000242785443650529	0.9575574886037
OTU-B_2405	0.397390754026177	7.87042567703182e-05	0.988204689985914
OTU-B_2243	0.999985994095479	0.035188895461603	0.707037432329358
OTU-B_687	0.999985994095479	3.19980216575637e-07	0.205199082115551
OTU-B_924	0.00554226501880426	0.0103065654065753	0.746459923126146
OTU-B_2586	0.999985994095479	1.0691525450234e-06	0.346832047901744
OTU-B_1475	0.684265337401984	0.0906773125521241	0.896791761026208
OTU-B_1094	0.419610275843539	0.161938014451874	0.681304427568228
OTU-B_43	0.828732150495544	7.5629750143322e-10	5.87189317063305e-08
OTU-B_146	0.0168854273665451	1.61479648246388e-05	0.0354604927796165
OTU-B_148	0.00108100604157207	0.020224174940806	0.685188125884355
OTU-B_84	0.0036136863965954	0.839206422593851	0.917911494918148
OTU-B_761	6.14913837769438e-05	6.73678504294916e-07	0.686585380891698
OTU-B_246	0.0080953825248624	1.22279018250778e-09	0.108750705170585
OTU-B_405	1.70713476332331e-71	0.00232838678349304	0.388916216992285
OTU-B_226	3.85495473298565e-17	1.20135897043022e-05	0.03953656311234
OTU-B_3095	0.182796942559607	2.27017301567934e-21	2.70403261050347e-05
OTU-B_124	0.153675263796689	0.845305852865905	0.840478198341134
OTU-B_823	0.812707277070201	0.0306476969756548	0.58627952799474
OTU-B_846	0.903949969589865	0.00177919104066914	0.260367142900449
OTU-B_2310	0.967785736123012	0.074570722303709	0.372831356551734
OTU-B_3727	0.736226968912833	1.22230775590476e-09	0.668861193335185
OTU-B_1804	0.462502812583939	0.00406594506468851	0.568211032418577
OTU-B_2208	0.999985994095479	0.00812307807028698	0.175534916881629
OTU-B_2073	0.448497935620763	0.00132777454229763	0.593969950826505
OTU-B_603	0.401573738596423	0.00120250516584518	0.137170739004842
OTU-B_2283	0.973582969350201	0.377609252797898	0.677242803651181
OTU-B_892	0.021251286798041	3.01372379612932e-07	0.822946945327627
OTU-B_3566	0.217526467745766	9.00986879401432e-05	0.54161562197653
OTU-B_2938	0.672098852915795	4.73780741659412e-05	0.973398762548416
OTU-B_1937	0.999985994095479	0.914414683135099	0.934223948512699
OTU-B_960	0.999985994095479	0.0335281153195325	0.898638562979895
OTU-B_3725	0.298804437627227	2.62309938886844e-10	0.515594272410353
OTU-B_208	0.00383552274048587	8.06787979659268e-08	0.130029275120166
OTU-B_108	0.148575046856897	4.24937084645893e-12	0.00286452156864419
OTU-B_262	0.974163412752974	9.04017881578536e-05	0.280885414408778
OTU-B_314	0.0472553789066119	7.74962107178449e-09	0.00600094890626554
OTU-B_1200	0.35696063847623	2.91715793892456e-06	0.90355561513178
OTU-B_2192	0.757137560476755	0.000244511547707691	0.631456523663455
OTU-B_613	0.999985994095479	0.0122992423084502	0.374283496247155
OTU-B_1018	0.660525683949489	0.000112884795416293	0.797153403946881
OTU-B_352	0.000122873461030902	1.45666813504766e-11	0.00118722820987845
OTU-B_2118	0.147965885562067	0.000487191865623754	0.331991907604843
OTU-B_974	0.0479487605704	0.113476613695977	0.726130858045708
OTU-B_359	3.73629617863147e-08	0.000834834950824316	0.385062123855343
OTU-B_134	0.00306546643222988	0.930218405143773	0.612850693805708
OTU-B_309	0.300998312882913	4.33183644036538e-08	0.114493043257612
OTU-B_446	2.53295371570564e-06	0.00703985113496395	0.458611348732925
OTU-B_1143	0.911421760887232	0.451732872168581	0.713272063212404
OTU-B_2116	0.999985994095479	0.00067392203961023	0.834048098632516
OTU-B_1219	0.345100147502428	0.00189967381798779	0.425176132260276
OTU-B_1015	0.520445969226965	0.00224810974051619	0.403890403229596
OTU-B_1811	0.765200903042317	0.0185530683423704	0.565495104560118
OTU-B_2850	0.403917621488032	5.11564094700868e-06	0.456173520065507
OTU-B_2455	0.0951277337888956	0.679812946181027	0.998241848523826
OTU-B_697	0.0168854273665451	0.000676787256400365	0.465949082797176
OTU-B_45	5.37606896162896e-38	0.829653052416582	8.53986911402627e-209
OTU-B_3269	0.554640741216659	8.45174279550686e-05	0.689600908855173
OTU-B_402	0.801620925558213	5.9746910025839e-12	0.000341280856639922
OTU-B_98	3.03444434402296e-12	0.0564914454948747	0.925537983457057
OTU-B_100	1.52343029566398e-28	0.762092398569091	0.557566767924504
OTU-B_2036	0.999985994095479	0.0422506375676314	0.756069875477025
OTU-B_152	3.52072248732004e-17	0.223165696024405	0.893359459788538
OTU-B_728	0.000105591170625854	9.06615136976769e-06	0.16242378796435
OTU-B_2714	0.935311212796792	1.16558139462013e-05	0.310400947883638
OTU-B_3778	0.0933662209493219	9.4566466889009e-08	0.586816798010691
OTU-B_2672	0.879250637323177	0.0133963541031892	0.657834577738615
OTU-B_3312	0.999985994095479	3.52707254098669e-08	0.655668284808971
OTU-B_154	0.000491707726372108	1.11095681611297e-11	0.00201645951255463
OTU-B_1118	0.000208887572250215	0.000125777457208649	0.626931377285303
OTU-B_2172	0.177439449622968	0.000101857385555757	0.961223316983395
OTU-B_3198	0.974163412752974	1.40489852054736e-06	0.922898771795262
OTU-B_2219	0.896883007795947	0.0208622334027004	0.759153188538379
OTU-B_841	5.1396273678811e-09	1.59326400816924e-12	0.587872675730168
OTU-B_550	0	0.129583293485287	0
OTU-B_1923	0.533097910503818	8.90789041690942e-06	0.542051910517653
OTU-B_2214	0.0290636944097018	0.000170720637824295	0.657031398051532
OTU-B_3003	0.72900082561159	2.04574554548478e-09	0.400412486674626
OTU-B_3444	3.73652678412821e-05	2.2438666496751e-05	0.879082948764265
OTU-B_1711	6.69050995254741e-08	1.50037316897917e-05	0.955410808338666
OTU-B_2045	0.00572576643705626	0.00176457464739928	0.95450420857883
OTU-B_2440	0.207574360802341	0.000180488468595413	0.761563788202861
OTU-B_861	0.00581850412386923	3.13711954086823e-05	0.907735651641624
OTU-B_1033	0.00510320458097392	0.009594438434411	0.296988486938213
OTU-B_1705	0.886522269506599	0.000263565007161124	0.963423332168873
OTU-B_2995	0.21489007396491	5.07365397815547e-05	0.644059958396178
OTU-B_3030	0.999985994095479	6.02274089150884e-06	0.941269722931647
OTU-B_1084	6.18156665986623e-112	9.76746547714105e-05	0.457828584616394
OTU-B_1759	0.178688379139239	1.10566516871626e-05	0.963377986288806
OTU-B_2710	0.158501772513788	0.0211446773639124	0.917390320061939
OTU-B_1983	0.560304208352499	9.15138400286437e-06	0.789168461837243
OTU-B_2505	0.999985994095479	0.00306094649690964	0.947006450431349
OTU-B_2730	0.672657593869571	8.21253801196988e-06	0.789436024551955
OTU-B_2924	0.887024247608324	0.000823323364495175	0.939009220154516
OTU-B_881	4.54996828306304e-05	1.05021084031946e-10	0.154736446479509
OTU-B_2437	0.999985994095479	0.000702811419960978	0.880951958120834
OTU-B_942	0.0189734015719734	4.29456748337781e-05	0.332232569817525
OTU-B_2617	0.999985994095479	0.000232683493928172	0.402278547231843
OTU-B_1331	0.00016802358618465	4.82772724330265e-07	0.621870739591735
OTU-B_1530	0.113709783031797	1.3176544687414e-06	0.961025628102674
OTU-B_3612	0.999985994095479	0.000296220225130917	0.85727719227412
OTU-B_261	5.4437884372405e-29	1.0173672119011e-07	0.264323054556381
OTU-B_650	0.000122873461030902	0.000135319466748842	0.373037281572877
OTU-B_465	0.00641281553536509	0.00364452825932638	0.171392080761318
OTU-B_2170	0.0428662678490769	0.286242037722245	0.869851538547559
OTU-B_3297	0.349360271511297	0.0236761389397133	0.555820404623302
OTU-B_3611	0.854756540083453	3.65062965434913e-05	0.848468033672298
OTU-B_701	0.126561865536458	0.00182036862832202	0.0242425254547931
OTU-B_1513	0.00293394802561329	0.00831583716394488	0.896393501167713
OTU-B_1024	0.519688942082943	0.0479044459355531	0.84138694359006
OTU-B_2546	0.999985994095479	0.0351800499256499	0.419245121634496
OTU-B_3472	0.0558944549427309	2.10198176997919e-10	0.393950416992086
OTU-B_2890	0.999985994095479	0.000286713848921057	0.504248146586436
OTU-B_1839	0.0696662062558804	0.000771632451075929	0.316261524377947
OTU-B_1616	0.580625481576556	0.0834217463273097	0.807337736243076
OTU-B_2281	0.745462621557555	2.51474674527868e-05	0.617016715090062
OTU-B_2184	0.504785772257374	0.000717639515229336	0.133648099233526
OTU-B_2503	0.705124297238801	0.0034469463194995	0.66740033458411
OTU-B_1131	0.0789571665462928	0.286606492815736	0.476340170537473
OTU-B_65	0.00564832191432086	1.48047857098937e-15	4.63268403423055e-07
OTU-B_525	7.57939754253422e-13	4.5963414491703e-13	0.702114518629143
OTU-B_2132	0.999985994095479	0.000393974448920256	0.266662125123517
OTU-B_3542	0.674823367970201	8.6437486532599e-11	0.399757934888531
OTU-B_1371	0.00647396917509267	0.343977954013526	0.83836208029129
OTU-B_1486	0.999985994095479	0.000839557088785009	0.527054041356107
OTU-B_1974	0.999985994095479	0.262021061031539	0.389415532233265
OTU-B_551	0.427183258558985	0.000128710193891303	0.392708380206334
OTU-B_1309	0.428274672307369	0.593418449563291	0.475204973534947
OTU-B_3319	0.0480631243554842	1.22418024521623e-06	0.460879045534399
OTU-B_991	0.379513585133978	0.526436330077489	0.654870764169335
OTU-B_1793	0.464825336584604	0.0256459227031326	0.926601342480412
OTU-B_2386	0.428926822421716	6.87405709808561e-05	0.263162552139274
OTU-B_973	0.947121307612324	1.15812143247897e-06	0.369570272385892
OTU-B_3299	0.0918480326255114	0.00326721342815587	0.808765471225756
OTU-B_1519	0.907403016704179	0.919008767917809	0.9660401017483
OTU-B_2892	0.183126454932182	0.000138969336436642	0.908503311028432
OTU-B_3517	0.999985994095479	0.0011065949950192	0.531677561713553
OTU-B_30	0.405670480704545	0.532254861526676	0.399004959619512
OTU-B_56	0.745350431224302	0.000695781074657443	0.733041991017229
OTU-B_958	0.999985994095479	0.0660383119177461	0.427944768047609
OTU-B_1594	0.909640408191189	0.00952938112743726	0.923003866435951
OTU-B_2068	0.999985994095479	0.0616247782090432	0.264321130198912
OTU-B_3233	0.3846276457951	4.80692568146097e-09	0.190013401090509
OTU-B_951	0.231331010575781	0.751297053349721	0.42017087787518
OTU-B_1943	0.999985994095479	0.559282468882261	0.610205070506565
OTU-B_90	0.000761471971063985	0.120408389545278	0.486367304887401
OTU-B_826	0.532697474713817	0.000118743796566333	0.278468486653141
OTU-B_3130	3.6309348851135e-05	3.5985291693931e-05	0.372640193452996
OTU-B_3210	0.924887456652837	0.00242611952668725	0.539452972140406
OTU-B_3154	0.999985994095479	0.00564216173672525	0.733052780330401
OTU-B_119	0.0123713873342968	0.195406035713053	0.750638320184557
OTU-B_2166	0.56727377392019	0.104192506032263	0.462781657729644
OTU-B_3055	0.338032198590217	2.55883275937946e-05	0.429080970677163
OTU-B_1340	0.999985994095479	0.478637272745924	0.74849986123387
OTU-B_2646	0.16671381414403	0.0309793793512442	0.737902726287289
OTU-B_379	0.325564178811312	0.520206157463029	0.877148139967445
OTU-B_2695	0.955190844272664	7.73980076624635e-09	0.140033916917407
OTU-B_574	0.999985994095479	0.608506078187759	0.736775625111179
OTU-B_1580	0.56727377392019	0.453038636037638	0.176952231419263
OTU-B_1403	0.999985994095479	0.131800211237735	0.928681876813099
OTU-B_2127	0.999985994095479	0.0316517122309608	0.837869283329463
OTU-B_2228	0.946295877109895	0.410670218038639	0.669107285957249
OTU-B_2656	0.999985994095479	0.00596717060665215	0.576042564143909
OTU-B_2530	0.999985994095479	2.46683173085647e-06	0.380526930430136
OTU-B_2445	0.999985994095479	0.330908488698885	0.967603092714518
OTU-B_747	0.999985994095479	0.013313542461369	0.534959104972397
OTU-B_2090	0.999985994095479	0.0148356342768134	0.426325809543741
OTU-B_965	0.999985994095479	0.0108607211725328	0.575535276025629
OTU-B_1805	0.999985994095479	0.0576870062280083	0.543490809376319
OTU-B_2937	0.81473772571022	0.184813131471735	0.438337770189857
OTU-B_2640	0.999985994095479	0.0553423055899332	0.635467591120803
OTU-B_837	0.522047429634879	0.85312692746082	0.963184924020935
OTU-B_2017	0.809404121982332	0.353403334521434	0.931533648195343
OTU-B_3401	0.0673367578248316	1.44366302688032e-05	0.454931354206735
OTU-B_2299	0.113709783031797	1.85870557140644e-16	0.000439548575123896
OTU-B_1639	0.457054067440869	0.19195293220525	0.770300461084684
OTU-B_1754	0.957437816600321	0.214003438902125	0.541237936986761
OTU-B_125	0.226131892326539	2.2560636257638e-05	0.0592874010631753
OTU-B_236	0.121125847068663	4.93334039482469e-10	0.00367903715884819
OTU-B_351	0.434898751282621	1.88164279129163e-08	1.62508044233022e-05
OTU-B_267	0.999985994095479	1.91183268580171e-06	0.00325212755341646
OTU-B_421	8.56105575062288e-27	2.44644779597455e-09	0.846481652656714
OTU-B_727	0.00183016852598278	5.13775363132976e-07	0.634404648467186
OTU-B_978	0.999985994095479	1.35635936414624e-06	0.914831946148188
OTU-B_2010	0.999985994095479	0.0214405617753375	0.658734039545257
OTU-B_499	0.000350317680302649	3.20366787125626e-12	0.72388976129606
OTU-B_2854	0.965701055890794	2.72162638955217e-12	0.0660956626577346
OTU-B_2050	0.999985994095479	0.168591660157748	0.371520781707214
OTU-B_175	0.999985994095479	4.99639324956561e-10	0.0588620190876108
OTU-B_1325	0.671657106810066	2.7453590637002e-07	0.809190441294292
OTU-B_3785	0.439913896132469	2.39080509305945e-09	0.361395818195374
